id	name	kind
Compound::DB00250	Dapsone	Compound
Compound::DB00251	Terconazole	Compound
Compound::DB00252	Phenytoin	Compound
Compound::DB00253	Medrysone	Compound
Compound::DB00254	Doxycycline	Compound
Compound::DB00255	Diethylstilbestrol	Compound
Compound::DB00256	Lymecycline	Compound
Compound::DB00257	Clotrimazole	Compound
Compound::DB00258	Calcium Acetate	Compound
Compound::DB00259	Sulfanilamide	Compound
Compound::DB00260	Cycloserine	Compound
Compound::DB00261	Anagrelide	Compound
Compound::DB00262	Carmustine	Compound
Compound::DB00263	Sulfisoxazole	Compound
Compound::DB00264	Metoprolol	Compound
Compound::DB00265	Crotamiton	Compound
Compound::DB00266	Dicoumarol	Compound
Compound::DB00267	Cefmenoxime	Compound
Compound::DB00268	Ropinirole	Compound
Compound::DB00270	Isradipine	Compound
Compound::DB00271	Diatrizoate	Compound
Compound::DB00272	Betazole	Compound
Compound::DB00273	Topiramate	Compound
Compound::DB00274	Cefmetazole	Compound
Compound::DB00275	Olmesartan	Compound
Compound::DB00276	Amsacrine	Compound
Compound::DB00277	Theophylline	Compound
Compound::DB00278	Argatroban	Compound
Compound::DB00279	Liothyronine	Compound
Compound::DB00280	Disopyramide	Compound
Compound::DB00281	Lidocaine	Compound
Compound::DB00282	Pamidronate	Compound
Compound::DB00283	Clemastine	Compound
Compound::DB00284	Acarbose	Compound
Compound::DB00285	Venlafaxine	Compound
Compound::DB00286	Conjugated Estrogens	Compound
Compound::DB00287	Travoprost	Compound
Compound::DB00288	Amcinonide	Compound
Compound::DB00289	Atomoxetine	Compound
Compound::DB00290	Bleomycin	Compound
Compound::DB00291	Chlorambucil	Compound
Compound::DB00292	Etomidate	Compound
Compound::DB00293	Raltitrexed	Compound
Compound::DB00294	Etonogestrel	Compound
Compound::DB00295	Morphine	Compound
Compound::DB00296	Ropivacaine	Compound
Compound::DB00297	Bupivacaine	Compound
Compound::DB00298	Dapiprazole	Compound
Compound::DB00299	Penciclovir	Compound
Compound::DB00300	Tenofovir	Compound
Compound::DB00301	Flucloxacillin	Compound
Compound::DB00302	Tranexamic Acid	Compound
Compound::DB00303	Ertapenem	Compound
Compound::DB00304	Desogestrel	Compound
Compound::DB00305	Mitomycin	Compound
Compound::DB00306	Talbutal	Compound
Compound::DB00307	Bexarotene	Compound
Compound::DB00308	Ibutilide	Compound
Compound::DB00309	Vindesine	Compound
Compound::DB00310	Chlorthalidone	Compound
Compound::DB00312	Pentobarbital	Compound
Compound::DB00313	Valproic Acid	Compound
Compound::DB00314	Capreomycin	Compound
Compound::DB00315	Zolmitriptan	Compound
Compound::DB00316	Acetaminophen	Compound
Compound::DB00317	Gefitinib	Compound
Compound::DB00318	Codeine	Compound
Compound::DB00319	Piperacillin	Compound
Compound::DB00320	Dihydroergotamine	Compound
Compound::DB00321	Amitriptyline	Compound
Compound::DB00322	Floxuridine	Compound
Compound::DB00323	Tolcapone	Compound
Compound::DB00324	Fluorometholone	Compound
Compound::DB00325	Nitroprusside	Compound
Compound::DB00326	Calcium Gluceptate	Compound
Compound::DB00327	Hydromorphone	Compound
Compound::DB00328	Indomethacin	Compound
Compound::DB00330	Ethambutol	Compound
Compound::DB00331	Metformin	Compound
Compound::DB00332	Ipratropium bromide	Compound
Compound::DB00333	Methadone	Compound
Compound::DB00334	Olanzapine	Compound
Compound::DB00335	Atenolol	Compound
Compound::DB00336	Nitrofural	Compound
Compound::DB00337	Pimecrolimus	Compound
Compound::DB00338	Omeprazole	Compound
Compound::DB00339	Pyrazinamide	Compound
Compound::DB00340	Metixene	Compound
Compound::DB00341	Cetirizine	Compound
Compound::DB00343	Diltiazem	Compound
Compound::DB00344	Protriptyline	Compound
Compound::DB00345	Aminohippurate	Compound
Compound::DB00346	Alfuzosin	Compound
Compound::DB00347	Trimethadione	Compound
Compound::DB00348	Nitisinone	Compound
Compound::DB00349	Clobazam	Compound
Compound::DB00350	Minoxidil	Compound
Compound::DB00351	Megestrol acetate	Compound
Compound::DB00352	Tioguanine	Compound
Compound::DB00353	Methylergometrine	Compound
Compound::DB00354	Buclizine	Compound
Compound::DB00355	Aztreonam	Compound
Compound::DB00356	Chlorzoxazone	Compound
Compound::DB00357	Aminoglutethimide	Compound
Compound::DB00358	Mefloquine	Compound
Compound::DB00359	Sulfadiazine	Compound
Compound::DB00360	Tetrahydrobiopterin	Compound
Compound::DB00361	Vinorelbine	Compound
Compound::DB00362	Anidulafungin	Compound
Compound::DB00363	Clozapine	Compound
Compound::DB00364	Sucralfate	Compound
Compound::DB00366	Doxylamine	Compound
Compound::DB00367	Levonorgestrel	Compound
Compound::DB00368	Norepinephrine	Compound
Compound::DB00369	Cidofovir	Compound
Compound::DB00370	Mirtazapine	Compound
Compound::DB00371	Meprobamate	Compound
Compound::DB00373	Timolol	Compound
Compound::DB00374	Treprostinil	Compound
Compound::DB00375	Colestipol	Compound
Compound::DB00376	Trihexyphenidyl	Compound
Compound::DB00377	Palonosetron	Compound
Compound::DB00378	Dydrogesterone	Compound
Compound::DB00379	Mexiletine	Compound
Compound::DB00380	Dexrazoxane	Compound
Compound::DB00381	Amlodipine	Compound
Compound::DB00383	Oxyphencyclimine	Compound
Compound::DB00384	Triamterene	Compound
Compound::DB00385	Valrubicin	Compound
Compound::DB00387	Procyclidine	Compound
Compound::DB00388	Phenylephrine	Compound
Compound::DB00389	Carbimazole	Compound
Compound::DB00390	Digoxin	Compound
Compound::DB00391	Sulpiride	Compound
Compound::DB00392	Ethopropazine	Compound
Compound::DB00393	Nimodipine	Compound
Compound::DB00394	Beclomethasone	Compound
Compound::DB00395	Carisoprodol	Compound
Compound::DB00396	Progesterone	Compound
Compound::DB00397	Phenylpropanolamine	Compound
Compound::DB00398	Sorafenib	Compound
Compound::DB00399	Zoledronate	Compound
Compound::DB00400	Griseofulvin	Compound
Compound::DB00401	Nisoldipine	Compound
Compound::DB00402	Eszopiclone	Compound
Compound::DB00403	Ceruletide	Compound
Compound::DB00404	Alprazolam	Compound
Compound::DB00405	Dexbrompheniramine	Compound
Compound::DB00406	Gentian Violet	Compound
Compound::DB00407	Ardeparin	Compound
Compound::DB00408	Loxapine	Compound
Compound::DB00409	Remoxipride	Compound
Compound::DB00410	Mupirocin	Compound
Compound::DB00411	Carbachol	Compound
Compound::DB00412	Rosiglitazone	Compound
Compound::DB00413	Pramipexole	Compound
Compound::DB00415	Ampicillin	Compound
Compound::DB00417	Penicillin V	Compound
Compound::DB00418	Secobarbital	Compound
Compound::DB00419	Miglustat	Compound
Compound::DB00420	Promazine	Compound
Compound::DB00421	Spironolactone	Compound
Compound::DB00422	Methylphenidate	Compound
Compound::DB00423	Methocarbamol	Compound
Compound::DB00424	Hyoscyamine	Compound
Compound::DB00425	Zolpidem	Compound
Compound::DB00426	Famciclovir	Compound
Compound::DB00427	Triprolidine	Compound
Compound::DB00428	Streptozocin	Compound
Compound::DB00429	Carboprost Tromethamine	Compound
Compound::DB00430	Cefpiramide	Compound
Compound::DB00431	Lindane	Compound
Compound::DB00432	Trifluridine	Compound
Compound::DB00433	Prochlorperazine	Compound
Compound::DB00434	Cyproheptadine	Compound
Compound::DB00435	Nitric Oxide	Compound
Compound::DB00436	Bendroflumethiazide	Compound
Compound::DB00437	Allopurinol	Compound
Compound::DB00438	Ceftazidime	Compound
Compound::DB00440	Trimethoprim	Compound
Compound::DB00441	Gemcitabine	Compound
Compound::DB00442	Entecavir	Compound
Compound::DB00443	Betamethasone	Compound
Compound::DB00444	Teniposide	Compound
Compound::DB00445	Epirubicin	Compound
Compound::DB00446	Chloramphenicol	Compound
Compound::DB00448	Lansoprazole	Compound
Compound::DB00449	Dipivefrin	Compound
Compound::DB00450	Droperidol	Compound
Compound::DB00451	Levothyroxine	Compound
Compound::DB00452	Framycetin	Compound
Compound::DB00453	Clomocycline	Compound
Compound::DB00454	Pethidine	Compound
Compound::DB00455	Loratadine	Compound
Compound::DB00456	Cefalotin	Compound
Compound::DB00457	Prazosin	Compound
Compound::DB00458	Imipramine	Compound
Compound::DB00459	Acitretin	Compound
Compound::DB00460	Verteporfin	Compound
Compound::DB00461	Nabumetone	Compound
Compound::DB00462	Methylscopolamine bromide	Compound
Compound::DB00464	Sodium Tetradecyl Sulfate	Compound
Compound::DB00465	Ketorolac	Compound
Compound::DB00467	Enoxacin	Compound
Compound::DB00468	Quinine	Compound
Compound::DB00469	Tenoxicam	Compound
Compound::DB00470	Dronabinol	Compound
Compound::DB00471	Montelukast	Compound
Compound::DB00472	Fluoxetine	Compound
Compound::DB00473	Hexylcaine	Compound
Compound::DB00474	Methohexital	Compound
Compound::DB00475	Chlordiazepoxide	Compound
Compound::DB00476	Duloxetine	Compound
Compound::DB00477	Chlorpromazine	Compound
Compound::DB00478	Rimantadine	Compound
Compound::DB00479	Amikacin	Compound
Compound::DB00480	Lenalidomide	Compound
Compound::DB00481	Raloxifene	Compound
Compound::DB00482	Celecoxib	Compound
Compound::DB00483	Gallamine Triethiodide	Compound
Compound::DB00484	Brimonidine	Compound
Compound::DB00485	Dicloxacillin	Compound
Compound::DB00486	Nabilone	Compound
Compound::DB00487	Pefloxacin	Compound
Compound::DB00488	Altretamine	Compound
Compound::DB00489	Sotalol	Compound
Compound::DB00490	Buspirone	Compound
Compound::DB00491	Miglitol	Compound
Compound::DB00492	Fosinopril	Compound
Compound::DB00493	Cefotaxime	Compound
Compound::DB00494	Entacapone	Compound
Compound::DB00495	Zidovudine	Compound
Compound::DB00496	Darifenacin	Compound
Compound::DB00497	Oxycodone	Compound
Compound::DB00498	Phenindione	Compound
Compound::DB00499	Flutamide	Compound
Compound::DB00500	Tolmetin	Compound
Compound::DB00501	Cimetidine	Compound
Compound::DB00502	Haloperidol	Compound
Compound::DB00503	Ritonavir	Compound
Compound::DB00504	Levallorphan	Compound
Compound::DB00507	Nitazoxanide	Compound
Compound::DB00508	Triflupromazine	Compound
Compound::DB00509	Dextrothyroxine	Compound
Compound::DB00511	Acetyldigitoxin	Compound
Compound::DB00512	Vancomycin	Compound
Compound::DB00513	Aminocaproic Acid	Compound
Compound::DB00514	Dextromethorphan	Compound
Compound::DB00515	Cisplatin	Compound
Compound::DB00516	Bentoquatam	Compound
Compound::DB00517	Anisotropine Methylbromide	Compound
Compound::DB00518	Albendazole	Compound
Compound::DB00519	Trandolapril	Compound
Compound::DB00520	Caspofungin	Compound
Compound::DB00521	Carteolol	Compound
Compound::DB00523	Alitretinoin	Compound
Compound::DB00524	Metolazone	Compound
Compound::DB00525	Tolnaftate	Compound
Compound::DB00526	Oxaliplatin	Compound
Compound::DB00527	Cinchocaine	Compound
Compound::DB00528	Lercanidipine	Compound
Compound::DB00529	Foscarnet	Compound
Compound::DB00530	Erlotinib	Compound
Compound::DB00531	Cyclophosphamide	Compound
Compound::DB00534	Chlormerodrin	Compound
Compound::DB00535	Cefdinir	Compound
Compound::DB00536	Guanidine	Compound
Compound::DB00537	Ciprofloxacin	Compound
Compound::DB00538	Gadoversetamide	Compound
Compound::DB00539	Toremifene	Compound
Compound::DB00540	Nortriptyline	Compound
Compound::DB00541	Vincristine	Compound
Compound::DB00542	Benazepril	Compound
Compound::DB00543	Amoxapine	Compound
Compound::DB00544	Fluorouracil	Compound
Compound::DB00545	Pyridostigmine	Compound
Compound::DB00546	Adinazolam	Compound
Compound::DB00547	Desoximetasone	Compound
Compound::DB00548	Azelaic Acid	Compound
Compound::DB00549	Zafirlukast	Compound
Compound::DB00550	Propylthiouracil	Compound
Compound::DB00551	Acetohydroxamic Acid	Compound
Compound::DB00552	Pentostatin	Compound
Compound::DB00553	Methoxsalen	Compound
Compound::DB00554	Piroxicam	Compound
Compound::DB00555	Lamotrigine	Compound
Compound::DB00556	Perflutren	Compound
Compound::DB00557	Hydroxyzine	Compound
Compound::DB00558	Zanamivir	Compound
Compound::DB00559	Bosentan	Compound
Compound::DB00560	Tigecycline	Compound
Compound::DB00561	Doxapram	Compound
Compound::DB00562	Benzthiazide	Compound
Compound::DB00563	Methotrexate	Compound
Compound::DB00564	Carbamazepine	Compound
Compound::DB00565	Cisatracurium Besylate	Compound
Compound::DB00566	Succimer	Compound
Compound::DB00567	Cephalexin	Compound
Compound::DB00568	Cinnarizine	Compound
Compound::DB00569	Fondaparinux sodium	Compound
Compound::DB00570	Vinblastine	Compound
Compound::DB00571	Propranolol	Compound
Compound::DB00572	Atropine	Compound
Compound::DB00573	Fenoprofen	Compound
Compound::DB00575	Clonidine	Compound
Compound::DB00576	Sulfamethizole	Compound
Compound::DB00577	Valaciclovir	Compound
Compound::DB00578	Carbenicillin	Compound
Compound::DB00579	Mazindol	Compound
Compound::DB00581	Lactulose	Compound
Compound::DB00582	Voriconazole	Compound
Compound::DB00583	L-Carnitine	Compound
Compound::DB00584	Enalapril	Compound
Compound::DB00585	Nizatidine	Compound
Compound::DB00586	Diclofenac	Compound
Compound::DB00587	Cinalukast	Compound
Compound::DB00588	Fluticasone Propionate	Compound
Compound::DB00589	Lisuride	Compound
Compound::DB00590	Doxazosin	Compound
Compound::DB00591	Fluocinolone Acetonide	Compound
Compound::DB00592	Piperazine	Compound
Compound::DB00593	Ethosuximide	Compound
Compound::DB00594	Amiloride	Compound
Compound::DB00595	Oxytetracycline	Compound
Compound::DB00596	Halobetasol Propionate	Compound
Compound::DB00597	Gadoteridol	Compound
Compound::DB00598	Labetalol	Compound
Compound::DB00599	Thiopental	Compound
Compound::DB00600	Monobenzone	Compound
Compound::DB00601	Linezolid	Compound
Compound::DB00602	Ivermectin	Compound
Compound::DB00603	Medroxyprogesterone Acetate	Compound
Compound::DB00604	Cisapride	Compound
Compound::DB00605	Sulindac	Compound
Compound::DB00606	Cyclothiazide	Compound
Compound::DB00607	Nafcillin	Compound
Compound::DB00608	Chloroquine	Compound
Compound::DB00609	Ethionamide	Compound
Compound::DB00610	Metaraminol	Compound
Compound::DB00611	Butorphanol	Compound
Compound::DB00612	Bisoprolol	Compound
Compound::DB00613	Amodiaquine	Compound
Compound::DB00614	Furazolidone	Compound
Compound::DB00615	Rifabutin	Compound
Compound::DB00616	Candoxatril	Compound
Compound::DB00617	Paramethadione	Compound
Compound::DB00618	Demeclocycline	Compound
Compound::DB00619	Imatinib	Compound
Compound::DB00620	Triamcinolone	Compound
Compound::DB00621	Oxandrolone	Compound
Compound::DB00622	Nicardipine	Compound
Compound::DB00623	Fluphenazine	Compound
Compound::DB00624	Testosterone	Compound
Compound::DB00625	Efavirenz	Compound
Compound::DB00626	Bacitracin	Compound
Compound::DB00627	Niacin	Compound
Compound::DB00628	Clorazepate	Compound
Compound::DB00629	Guanabenz	Compound
Compound::DB00630	Alendronate	Compound
Compound::DB00631	Clofarabine	Compound
Compound::DB00632	Docosanol	Compound
Compound::DB00633	Dexmedetomidine	Compound
Compound::DB00634	Sulfacetamide	Compound
Compound::DB00635	Prednisone	Compound
Compound::DB00636	Clofibrate	Compound
Compound::DB00637	Astemizole	Compound
Compound::DB00638	Inulin	Compound
Compound::DB00639	Butoconazole	Compound
Compound::DB00640	Adenosine	Compound
Compound::DB00641	Simvastatin	Compound
Compound::DB00642	Pemetrexed	Compound
Compound::DB00643	Mebendazole	Compound
Compound::DB00644	Gonadorelin	Compound
Compound::DB00645	Dyclonine	Compound
Compound::DB00646	Nystatin	Compound
Compound::DB00647	Dextropropoxyphene	Compound
Compound::DB00648	Mitotane	Compound
Compound::DB00649	Stavudine	Compound
Compound::DB00650	Leucovorin	Compound
Compound::DB00651	Dyphylline	Compound
Compound::DB00652	Pentazocine	Compound
Compound::DB00653	Magnesium Sulfate	Compound
Compound::DB00654	Latanoprost	Compound
Compound::DB00655	Estrone	Compound
Compound::DB00656	Trazodone	Compound
Compound::DB00657	Mecamylamine	Compound
Compound::DB00658	Sevelamer	Compound
Compound::DB00659	Acamprosate	Compound
Compound::DB00660	Metaxalone	Compound
Compound::DB00661	Verapamil	Compound
Compound::DB00662	Trimethobenzamide	Compound
Compound::DB00663	Flumethasone Pivalate	Compound
Compound::DB00664	Sulfametopyrazine	Compound
Compound::DB00665	Nilutamide	Compound
Compound::DB00666	Nafarelin	Compound
Compound::DB00667	Histamine Phosphate	Compound
Compound::DB00668	Epinephrine	Compound
Compound::DB00669	Sumatriptan	Compound
Compound::DB00670	Pirenzepine	Compound
Compound::DB00671	Cefixime	Compound
Compound::DB00672	Chlorpropamide	Compound
Compound::DB00673	Aprepitant	Compound
Compound::DB00674	Galantamine	Compound
Compound::DB00675	Tamoxifen	Compound
Compound::DB00676	Benzyl Benzoate	Compound
Compound::DB00677	Isoflurophate	Compound
Compound::DB00678	Losartan	Compound
Compound::DB00679	Thioridazine	Compound
Compound::DB00680	Moricizine	Compound
Compound::DB00681	Amphotericin B	Compound
Compound::DB00682	Warfarin	Compound
Compound::DB00683	Midazolam	Compound
Compound::DB00684	Tobramycin	Compound
Compound::DB00685	Trovafloxacin	Compound
Compound::DB00686	Pentosan Polysulfate	Compound
Compound::DB00687	Fludrocortisone	Compound
Compound::DB00688	Mycophenolate mofetil	Compound
Compound::DB00689	Cephaloglycin	Compound
Compound::DB00690	Flurazepam	Compound
Compound::DB00691	Moexipril	Compound
Compound::DB00692	Phentolamine	Compound
Compound::DB00693	Fluorescein	Compound
Compound::DB00694	Daunorubicin	Compound
Compound::DB00695	Furosemide	Compound
Compound::DB00696	Ergotamine	Compound
Compound::DB00697	Tizanidine	Compound
Compound::DB00698	Nitrofurantoin	Compound
Compound::DB00699	Nicergoline	Compound
Compound::DB00700	Eplerenone	Compound
Compound::DB00701	Amprenavir	Compound
Compound::DB00703	Methazolamide	Compound
Compound::DB00704	Naltrexone	Compound
Compound::DB00705	Delavirdine	Compound
Compound::DB00706	Tamsulosin	Compound
Compound::DB00707	Porfimer	Compound
Compound::DB00708	Sufentanil	Compound
Compound::DB00709	Lamivudine	Compound
Compound::DB00710	Ibandronate	Compound
Compound::DB00711	Diethylcarbamazine	Compound
Compound::DB00712	Flurbiprofen	Compound
Compound::DB00713	Oxacillin	Compound
Compound::DB00714	Apomorphine	Compound
Compound::DB00715	Paroxetine	Compound
Compound::DB00716	Nedocromil	Compound
Compound::DB00717	Norethindrone	Compound
Compound::DB00718	Adefovir Dipivoxil	Compound
Compound::DB00719	Azatadine	Compound
Compound::DB00720	Clodronate	Compound
Compound::DB00721	Procaine	Compound
Compound::DB00722	Lisinopril	Compound
Compound::DB00723	Methoxamine	Compound
Compound::DB00724	Imiquimod	Compound
Compound::DB00725	Homatropine Methylbromide	Compound
Compound::DB00726	Trimipramine	Compound
Compound::DB00727	Nitroglycerin	Compound
Compound::DB00728	Rocuronium	Compound
Compound::DB00729	Diphemanil Methylsulfate	Compound
Compound::DB00730	Thiabendazole	Compound
Compound::DB00731	Nateglinide	Compound
Compound::DB00732	Atracurium	Compound
Compound::DB00733	Pralidoxime	Compound
Compound::DB00734	Risperidone	Compound
Compound::DB00735	Naftifine	Compound
Compound::DB00736	Esomeprazole	Compound
Compound::DB00737	Meclizine	Compound
Compound::DB00738	Pentamidine	Compound
Compound::DB00739	Hetacillin	Compound
Compound::DB00740	Riluzole	Compound
Compound::DB00741	Hydrocortisone	Compound
Compound::DB00742	Mannitol	Compound
Compound::DB00743	Gadobenate Dimeglumine	Compound
Compound::DB00744	Zileuton	Compound
Compound::DB00745	Modafinil	Compound
Compound::DB00746	Deferoxamine	Compound
Compound::DB00747	Scopolamine	Compound
Compound::DB00748	Carbinoxamine	Compound
Compound::DB00749	Etodolac	Compound
Compound::DB00750	Prilocaine	Compound
Compound::DB00751	Epinastine	Compound
Compound::DB00752	Tranylcypromine	Compound
Compound::DB00753	Isoflurane	Compound
Compound::DB00754	Ethotoin	Compound
Compound::DB00755	Tretinoin	Compound
Compound::DB00756	Hexachlorophene	Compound
Compound::DB00757	Dolasetron	Compound
Compound::DB00758	Clopidogrel	Compound
Compound::DB00759	Tetracycline	Compound
Compound::DB00760	Meropenem	Compound
Compound::DB00761	Potassium Chloride	Compound
Compound::DB00762	Irinotecan	Compound
Compound::DB00763	Methimazole	Compound
Compound::DB00764	Mometasone	Compound
Compound::DB00765	Metyrosine	Compound
Compound::DB00766	Clavulanate	Compound
Compound::DB00768	Olopatadine	Compound
Compound::DB00769	Hydrocortamate	Compound
Compound::DB00770	Alprostadil	Compound
Compound::DB00771	Clidinium	Compound
Compound::DB00772	Malathion	Compound
Compound::DB00773	Etoposide	Compound
Compound::DB00774	Hydroflumethiazide	Compound
Compound::DB00775	Tirofiban	Compound
Compound::DB00776	Oxcarbazepine	Compound
Compound::DB00777	Propiomazine	Compound
Compound::DB00778	Roxithromycin	Compound
Compound::DB00779	Nalidixic Acid	Compound
Compound::DB00780	Phenelzine	Compound
Compound::DB00781	Polymyxin B Sulfate	Compound
Compound::DB00782	Propantheline	Compound
Compound::DB00783	Estradiol	Compound
Compound::DB00784	Mefenamic acid	Compound
Compound::DB00786	Marimastat	Compound
Compound::DB00787	Aciclovir	Compound
Compound::DB00788	Naproxen	Compound
Compound::DB00789	Gadopentetate dimeglumine	Compound
Compound::DB00790	Perindopril	Compound
Compound::DB00791	Uracil mustard	Compound
Compound::DB00792	Tripelennamine	Compound
Compound::DB00793	Haloprogin	Compound
Compound::DB00794	Primidone	Compound
Compound::DB00795	Sulfasalazine	Compound
Compound::DB00796	Candesartan	Compound
Compound::DB00797	Tolazoline	Compound
Compound::DB00798	Gentamicin	Compound
Compound::DB00799	Tazarotene	Compound
Compound::DB00800	Fenoldopam	Compound
